,PCODE_YEAR,배럴지수,뜬공땅볼비율,장타율
99,62925_2021,0.030303030303030304,1.962962962962963,0.39299999999999996
100,62931_2018,0.07482993197278912,1.2714285714285714,0.431
101,62931_2019,0.1016949152542373,1.9148936170212767,0.45399999999999996
102,62931_2020,0.10877192982456141,1.9272727272727272,0.48
103,62931_2021,0.04411764705882353,1.8695652173913044,0.469
104,62934_2018,0.04405286343612335,1.5918367346938775,0.433
105,62934_2019,0.06806282722513089,2.4054054054054053,0.387
106,62934_2020,0.07407407407407407,4.0,0.374
107,62947_2018,0.0748663101604278,1.1264367816091954,0.518
108,62947_2020,0.1021021021021021,1.6666666666666667,0.596
109,62947_2021,0.14150943396226415,1.5106382978723405,0.518
110,63123_2018,0.045454545454545456,1.8636363636363635,0.359
111,63123_2021,0.03225806451612903,2.0555555555555554,0.313
112,63202_2021,0.02666666666666667,1.2105263157894737,0.32
113,63257_2021,0.04195804195804196,2.0,0.41
114,63260_2018,0.04854368932038835,0.9310344827586207,0.345
115,63440_2021,0.03125,0.95,0.337
116,63700_2021,0.010309278350515464,1.7619047619047619,0.33299999999999996
117,63704_2018,0.010471204188481676,1.4482758620689655,0.431
118,63704_2019,0.0036101083032490976,1.0952380952380953,0.312
119,63704_2020,0.0,1.096774193548387,0.316
120,63704_2021,0.017857142857142856,1.3529411764705883,0.24
121,63722_2019,0.053691275167785234,1.5,0.303
122,63722_2020,0.039735099337748346,1.6571428571428573,0.37200000000000005
123,63722_2021,0.028169014084507043,1.0,0.287
124,63963_2018,0.03731343283582089,2.019230769230769,0.414
125,63963_2019,0.023255813953488372,2.0,0.35600000000000004
126,63963_2020,0.06299212598425197,2.156862745098039,0.41
127,63963_2021,0.0851063829787234,2.176470588235294,0.466
128,64004_2019,0.009146341463414634,1.0396039603960396,0.307
129,64004_2020,0.022727272727272728,0.926829268292683,0.34700000000000003
130,64004_2021,0.02,1.5,0.33299999999999996
131,64006_2018,0.0149812734082397,1.5303030303030303,0.371
132,64006_2019,0.007722007722007722,0.9240506329113924,0.34
133,64006_2020,0.003246753246753247,1.5384615384615385,0.3
134,64006_2021,0.012269938650306749,3.16,0.40399999999999997
135,64153_2018,0.0784313725490196,2.6666666666666665,0.455
136,64153_2021,0.10204081632653061,3.1923076923076925,0.498
137,64166_2020,0.04956268221574344,1.6428571428571428,0.42
138,64166_2021,0.03888888888888889,1.8285714285714285,0.396
139,64300_2018,0.06299212598425197,2.9642857142857144,0.474
140,64300_2019,0.07614213197969544,2.9310344827586206,0.491
141,64300_2020,0.07951807228915662,3.272727272727273,0.523
142,64346_2018,0.05217391304347826,1.1785714285714286,0.46799999999999997
143,64346_2019,0.052132701421800945,1.1607142857142858,0.314
144,64468_2019,0.03669724770642202,1.625,0.387
145,64468_2021,0.043478260869565216,2.0,0.376
146,64504_2019,0.05084745762711865,1.1176470588235294,0.247
147,64504_2020,0.07142857142857142,1.8095238095238095,0.423
148,64560_2019,0.03296703296703297,2.422222222222222,0.38299999999999995
149,64560_2021,0.0297029702970297,1.3703703703703705,0.285
150,64610_2018,0.0,1.0277777777777777,0.306
151,64610_2021,0.0,0.9,0.272
152,64646_2019,0.008849557522123894,1.0918367346938775,0.317
153,64646_2020,0.015105740181268883,1.441860465116279,0.275
154,64646_2021,0.02054794520547945,1.0227272727272727,0.327
155,64657_2020,0.06060606060606061,1.4285714285714286,0.331
156,64717_2018,0.058394160583941604,2.272727272727273,0.41100000000000003
157,64717_2021,0.1111111111111111,1.9230769230769231,0.382
158,64868_2019,0.0,0.8235294117647058,0.35600000000000004
159,64868_2020,0.0,1.2857142857142858,0.33299999999999996
160,64868_2021,0.0,0.9454545454545454,0.292
161,64984_2019,0.011857707509881422,1.6,0.38
162,64984_2020,0.0053475935828877,2.076923076923077,0.27399999999999997
163,64984_2021,0.012987012987012988,1.2777777777777777,0.35700000000000004
164,65357_2018,0.03571428571428571,1.0833333333333333,0.502
165,65357_2019,0.02857142857142857,1.9333333333333333,0.32799999999999996
166,65362_2021,0.04597701149425287,1.0,0.41600000000000004
167,65399_2020,0.09693877551020408,1.75,0.401
168,65515_2019,0.0738255033557047,1.5862068965517242,0.375
169,65586_2020,0.05286343612334802,3.0,0.35700000000000004
170,65586_2021,0.0759493670886076,2.1875,0.324
171,65610_2021,0.03488372093023256,1.894736842105263,0.376
172,65653_2021,0.09803921568627451,2.0,0.42700000000000005
173,65898_2020,0.08888888888888889,1.6071428571428572,0.45399999999999996
174,65898_2021,0.08247422680412371,1.5,0.38299999999999995
175,66108_2020,0.07553956834532374,1.2794117647058822,0.41700000000000004
176,66108_2021,0.041237113402061855,1.0196078431372548,0.439
177,66209_2018,0.0,0.7555555555555555,0.37200000000000005
178,66409_2020,0.08888888888888889,1.65625,0.361
179,66462_2018,0.0,0.9069767441860465,0.324
180,66606_2018,0.039603960396039604,0.7536231884057971,0.364
181,66606_2019,0.0070921985815602835,1.6285714285714286,0.284
182,66606_2020,0.007142857142857143,1.7258064516129032,0.42100000000000004
183,66606_2021,0.008771929824561403,1.271186440677966,0.39
184,66614_2020,0.02857142857142857,3.2941176470588234,0.261
185,66706_2019,0.0427807486631016,1.28,0.34600000000000003
186,66838_2018,0.07368421052631578,1.5,0.48
187,66838_2019,0.05263157894736842,2.04,0.33799999999999997
188,66838_2020,0.07692307692307693,2.127659574468085,0.508
189,66838_2021,0.0,2.9,0.29100000000000004
190,66928_2021,0.07462686567164178,2.4545454545454546,0.40299999999999997
191,67025_2018,0.11253196930946291,1.2553191489361701,0.59
192,67025_2019,0.09401709401709402,2.1578947368421053,0.53
193,67025_2020,0.12755102040816327,2.4716981132075473,0.68
194,67304_2018,0.015037593984962405,0.9726027397260274,0.36700000000000005
195,67304_2019,0.022222222222222223,0.9850746268656716,0.36200000000000004
196,67304_2020,0.029940119760479042,1.4285714285714286,0.39899999999999997
197,67304_2021,0.02643171806167401,1.2456140350877194,0.368
198,67341_2018,0.027700831024930747,1.369047619047619,0.47700000000000004
199,67341_2019,0.017897091722595078,1.6382978723404256,0.456
200,67341_2020,0.05652173913043478,2.661764705882353,0.524
201,67341_2021,0.028455284552845527,1.2586206896551724,0.503
202,67394_2018,0.07172995780590717,2.736842105263158,0.45799999999999996
203,67450_2018,0.11527377521613832,1.6875,0.605
204,67450_2019,0.10094637223974763,1.9310344827586208,0.515
205,67504_2021,0.060240963855421686,0.9583333333333334,0.361
206,67539_2018,0.024390243902439025,1.2916666666666667,0.175
207,67539_2019,0.0,1.08,0.195
208,67598_2018,0.11272727272727273,1.5789473684210527,0.513
209,67644_2021,0.03488372093023256,1.1363636363636365,0.336
210,67650_2018,0.09550561797752809,1.3209876543209877,0.48700000000000004
211,67872_2018,0.08719346049046321,2.03125,0.597
212,67872_2019,0.12290502793296089,2.9622641509433962,0.508
213,67872_2020,0.10746268656716418,2.75,0.546
214,67872_2021,0.105,1.8409090909090908,0.45899999999999996
215,67893_2021,0.0,1.5862068965517242,0.35600000000000004
216,67935_2018,0.11180124223602485,2.1636363636363636,0.483
217,68050_2018,0.10764872521246459,1.7,0.524
218,68050_2019,0.08710801393728224,1.3442622950819672,0.495
219,68050_2020,0.09883720930232558,1.7272727272727273,0.544
220,68050_2021,0.07936507936507936,1.9285714285714286,0.579
221,68103_2018,0.08163265306122448,1.393939393939394,0.519
222,68345_2019,0.11911357340720222,2.2711864406779663,0.5429999999999999
223,68362_2021,0.053763440860215055,1.173913043478261,0.449
224,68525_2018,0.08130081300813008,0.7692307692307693,0.36
225,68525_2019,0.06666666666666667,1.096774193548387,0.28300000000000003
226,68525_2020,0.0749185667752443,1.2467532467532467,0.436
227,68525_2021,0.1171875,1.68,0.41600000000000004
228,68730_2018,0.0703125,2.3846153846153846,0.573
229,68730_2019,0.06748466257668712,2.938775510204082,0.46
230,68743_2018,0.015748031496062992,0.8947368421052632,0.363
231,68743_2019,0.036414565826330535,1.4470588235294117,0.374
232,68743_2020,0.0,1.446808510638298,0.335
233,68743_2021,0.0297029702970297,1.5609756097560976,0.431
234,68868_2020,0.0,1.0,0.308
235,69102_2021,0.10526315789473684,1.380952380952381,0.489
236,69150_2019,0.10218978102189781,1.962962962962963,0.426
237,69165_2019,0.0625,2.1666666666666665,0.47200000000000003
238,69209_2019,0.05333333333333334,1.411764705882353,0.483
239,69209_2020,0.05230125523012552,1.2155172413793103,0.49700000000000005
240,69209_2021,0.07111111111111111,1.8372093023255813,0.478
241,69418_2020,0.016666666666666666,1.4333333333333333,0.335
242,69453_2019,0.03375527426160337,2.7837837837837838,0.369
243,69453_2020,0.05426356589147287,2.3636363636363638,0.34
244,69453_2021,0.037037037037037035,1.25,0.42200000000000004
245,69530_2019,0.01694915254237288,2.0833333333333335,0.368
246,69569_2019,0.08666666666666667,1.9642857142857142,0.433
247,69652_2019,0.057034220532319393,2.0,0.479
248,69652_2020,0.07160493827160494,2.746031746031746,0.557
249,69652_2021,0.061224489795918366,2.236842105263158,0.363
250,69705_2021,0.022222222222222223,2.4285714285714284,0.488
251,69737_2019,0.075,1.1904761904761905,0.26
252,69737_2020,0.1111111111111111,1.4666666666666666,0.387
253,69737_2021,0.1111111111111111,1.2222222222222223,0.442
254,69766_2021,0.04081632653061224,1.2666666666666666,0.22399999999999998
255,69901_2019,0.04827586206896552,2.0,0.439
256,69950_2019,0.09923664122137404,1.1714285714285715,0.40399999999999997
257,70410_2018,0.10404624277456648,1.8571428571428572,0.52
258,70410_2019,0.03162055335968379,2.148936170212766,0.374
259,70553_2018,0.009009009009009009,0.7631578947368421,0.266
260,70756_2018,0.09689922480620156,1.8653846153846154,0.48200000000000004
261,71432_2018,0.061611374407582936,1.3191489361702127,0.418
262,71552_2018,0.041237113402061855,1.1666666666666667,0.353
263,71564_2018,0.10891089108910891,1.7105263157894737,0.593
264,71564_2019,0.07799442896935933,1.6233766233766234,0.435
265,71564_2020,0.07551487414187644,1.6736842105263159,0.452
266,71564_2021,0.04516129032258064,1.6470588235294117,0.46399999999999997
267,71752_2018,0.06779661016949153,1.4444444444444444,0.47600000000000003
268,71752_2019,0.06293706293706294,1.8269230769230769,0.395
269,71752_2020,0.05161290322580645,2.2413793103448274,0.297
270,71837_2018,0.09032258064516129,1.3823529411764706,0.536
271,71837_2019,0.02877697841726619,2.18,0.37
272,71837_2020,0.08415841584158416,1.7619047619047619,0.42200000000000004
273,71837_2021,0.08333333333333333,3.909090909090909,0.43799999999999994
274,72133_2018,0.08767123287671233,1.5753424657534247,0.466
275,72133_2019,0.07586206896551724,1.9310344827586208,0.344
276,72133_2020,0.047619047619047616,1.5135135135135136,0.396
277,72443_2018,0.0985576923076923,1.675,0.5489999999999999
278,72443_2019,0.09428571428571429,1.8142857142857143,0.485
279,72443_2020,0.12010443864229765,1.7571428571428571,0.59
280,72443_2021,0.07,1.5833333333333333,0.33799999999999997
281,72456_2018,0.015384615384615385,1.32,0.321
282,72546_2018,0.03734439834024896,2.0434782608695654,0.39899999999999997
283,73113_2018,0.11036789297658862,2.18,0.47200000000000003
284,73113_2019,0.07457627118644068,2.46,0.375
285,73113_2020,0.10952380952380952,2.533333333333333,0.45399999999999996
286,73113_2021,0.11904761904761904,3.230769230769231,0.345
287,73136_2018,0.13240418118466898,1.1692307692307693,0.5529999999999999
288,73136_2019,0.10317460317460317,1.0136986301369864,0.46399999999999997
289,73136_2020,0.09302325581395349,1.4545454545454546,0.33
290,73136_2021,0.056338028169014086,1.0909090909090908,0.299
291,73209_2018,0.06451612903225806,1.6825396825396826,0.428
292,73209_2019,0.03205128205128205,1.6486486486486487,0.302
293,73209_2020,0.027586206896551724,2.9047619047619047,0.392
294,73342_2018,0.0546218487394958,1.3773584905660377,0.435
295,74163_2018,0.002777777777777778,1.105263157894737,0.332
296,74163_2020,0.0,1.4675324675324675,0.337
297,74163_2021,0.0,1.2291666666666667,0.36700000000000005
298,74206_2018,0.0759493670886076,2.1272727272727274,0.48
299,74206_2019,0.034129692832764506,2.576923076923077,0.358
300,74206_2020,0.025157232704402517,1.7538461538461538,0.34600000000000003
301,74206_2021,0.022222222222222223,2.625,0.303
302,74215_2018,0.06741573033707865,1.3604651162790697,0.44799999999999995
303,74339_2018,0.05965909090909091,1.2073170731707317,0.5329999999999999
304,74339_2019,0.05128205128205128,1.4285714285714286,0.44299999999999995
305,74339_2020,0.044673539518900345,1.5303030303030303,0.409
306,74339_2021,0.01,1.1071428571428572,0.39
307,74465_2018,0.10185185185185185,1.2777777777777777,0.456
308,74465_2019,0.07346938775510205,1.3275862068965518,0.478
309,74465_2020,0.0703125,1.509433962264151,0.466
310,74465_2021,0.11711711711711711,1.3333333333333333,0.48
311,74540_2018,0.09655172413793103,1.2027027027027026,0.457
312,74540_2019,0.07339449541284404,1.54,0.405
313,74540_2020,0.05639097744360902,2.1555555555555554,0.48700000000000004
314,74540_2021,0.05847953216374269,1.6176470588235294,0.506
315,74729_2020,0.0661764705882353,1.6785714285714286,0.369
316,75125_2018,0.1444866920152091,1.4166666666666667,0.718
317,75125_2019,0.11764705882352941,1.8771929824561404,0.56
318,75125_2020,0.13541666666666666,2.323529411764706,0.45
319,75125_2021,0.0962962962962963,2.3043478260869565,0.425
320,75151_2018,0.0650887573964497,1.5897435897435896,0.465
321,75151_2019,0.054982817869415807,1.6,0.447
322,75151_2020,0.016,1.6206896551724137,0.294
323,75151_2021,0.0673076923076923,1.6666666666666667,0.384
324,75334_2018,0.12867647058823528,3.027027027027027,0.539
325,75334_2019,0.1390532544378698,3.1739130434782608,0.495
326,75334_2020,0.10089020771513353,1.8208955223880596,0.48200000000000004
327,75334_2021,0.11428571428571428,1.3142857142857143,0.505
328,75566_2018,0.07575757575757576,2.033333333333333,0.493
329,75566_2019,0.053003533568904596,2.7291666666666665,0.441
330,75566_2020,0.045454545454545456,2.3392857142857144,0.40700000000000003
331,75566_2021,0.03571428571428571,2.5517241379310347,0.424
332,75808_2018,0.041237113402061855,1.16,0.461
333,75808_2019,0.0111731843575419,1.4047619047619047,0.354
334,75847_2018,0.13438735177865613,3.142857142857143,0.547
335,75847_2019,0.11278195488721804,2.8852459016393444,0.519
336,75847_2020,0.11711711711711711,3.4444444444444446,0.5379999999999999
337,75847_2021,0.11475409836065574,2.6206896551724137,0.598
338,76100_2018,0.1487603305785124,1.2592592592592593,0.49
339,76100_2020,0.10309278350515463,1.7058823529411764,0.46299999999999997
340,76232_2018,0.09302325581395349,2.1515151515151514,0.585
341,76232_2019,0.07886435331230283,2.4782608695652173,0.574
342,76232_2020,0.09644670050761421,2.507936507936508,0.603
343,76232_2021,0.10576923076923077,3.0,0.664
344,76249_2018,0.08484848484848485,1.2911392405063291,0.48100000000000004
345,76249_2019,0.055970149253731345,1.6603773584905661,0.45299999999999996
346,76249_2020,0.05188679245283019,1.2280701754385965,0.29100000000000004
347,76267_2018,0.10891089108910891,2.1884057971014492,0.5820000000000001
348,76267_2019,0.058577405857740586,3.0,0.365
349,76267_2020,0.06483790523690773,3.3454545454545452,0.473
350,76267_2021,0.07142857142857142,2.875,0.439
351,76290_2018,0.09580838323353294,1.0595238095238095,0.589
352,76290_2019,0.07868020304568528,1.7738095238095237,0.43700000000000006
353,76290_2020,0.09216589861751152,1.6813186813186813,0.523
354,76290_2021,0.13106796116504854,1.6956521739130435,0.46799999999999997
355,76313_2018,0.08290155440414508,3.0754716981132075,0.526
356,76313_2019,0.06705539358600583,2.121212121212121,0.467
357,76313_2020,0.06683168316831684,2.5,0.512
358,76313_2021,0.03968253968253968,2.7222222222222223,0.473
359,76720_2018,0.040983606557377046,2.230769230769231,0.289
360,76753_2018,0.08214285714285714,1.2258064516129032,0.47700000000000004
361,76753_2019,0.06810035842293907,1.8363636363636364,0.35700000000000004
362,76753_2020,0.061452513966480445,1.5789473684210527,0.375
363,76802_2018,0.002881844380403458,1.6578947368421053,0.35700000000000004
364,76802_2019,0.0,1.2555555555555555,0.3
365,76802_2020,0.0,1.6721311475409837,0.321
366,76802_2021,0.0,2.1739130434782608,0.409
367,76812_2018,0.06309148264984227,1.25,0.514
368,76812_2019,0.047619047619047616,1.5348837209302326,0.39
369,76812_2020,0.016853932584269662,3.25,0.248
370,76812_2021,0.03496503496503497,3.0526315789473686,0.41100000000000003
371,76849_2018,0.024691358024691357,0.7027027027027027,0.418
372,76849_2019,0.012618296529968454,1.2,0.353
373,76849_2020,0.01875,1.536231884057971,0.369
374,76849_2021,0.015384615384615385,1.4333333333333333,0.387
375,77248_2018,0.06818181818181818,1.296875,0.46299999999999997
376,77248_2019,0.11578947368421053,1.7727272727272727,0.271
377,77463_2018,0.06167400881057269,1.0338983050847457,0.46
378,77463_2019,0.08080808080808081,2.1176470588235294,0.40700000000000003
379,77463_2020,0.11711711711711711,1.6956521739130435,0.444
380,77532_2018,0.09971509971509972,0.7575757575757576,0.546
381,77532_2019,0.05333333333333334,1.3098591549295775,0.4
382,77532_2020,0.06459948320413436,1.3647058823529412,0.493
383,77532_2021,0.01485148514851485,1.0185185185185186,0.371
384,77564_2018,0.059748427672955975,2.293103448275862,0.414
385,77564_2019,0.05371900826446281,1.9791666666666667,0.371
386,77564_2020,0.056074766355140186,2.611111111111111,0.384
387,77564_2021,0.07058823529411765,2.2222222222222223,0.317
388,78122_2021,0.041666666666666664,1.3703703703703705,0.368
389,78135_2018,0.08794788273615635,1.1025641025641026,0.467
390,78135_2019,0.0728476821192053,1.7384615384615385,0.442
391,78135_2020,0.09259259259259259,2.4,0.547
392,78135_2021,0.06542056074766354,3.0,0.429
393,78168_2019,0.012987012987012988,1.547945205479452,0.38299999999999995
394,78168_2020,0.02717391304347826,1.7261904761904763,0.386
395,78168_2021,0.010050251256281407,1.574468085106383,0.353
396,78217_2018,0.0,0.9714285714285714,0.245
397,78217_2019,0.009523809523809525,1.5384615384615385,0.27899999999999997
398,78224_2018,0.1440443213296399,1.5571428571428572,0.657
399,78224_2019,0.1282798833819242,1.838235294117647,0.434
400,78224_2020,0.15654952076677317,1.411764705882353,0.494
401,78224_2021,0.16666666666666666,1.5625,0.508
402,78288_2018,0.020833333333333332,1.1176470588235294,0.32899999999999996
403,78288_2019,0.036734693877551024,1.4727272727272727,0.36200000000000004
404,78288_2020,0.012048192771084338,2.1777777777777776,0.38299999999999995
405,78288_2021,0.015151515151515152,1.3636363636363635,0.32299999999999995
406,78513_2018,0.08505154639175258,1.3095238095238095,0.5920000000000001
407,78513_2019,0.08816120906801007,1.4835164835164836,0.48100000000000004
408,78513_2020,0.09290953545232274,1.576086956521739,0.48200000000000004
409,78513_2021,0.06222222222222222,1.8636363636363635,0.447
410,78548_2018,0.054901960784313725,1.5,0.40399999999999997
411,78548_2019,0.03305785123966942,1.7551020408163265,0.33899999999999997
412,78548_2020,0.066006600660066,1.9,0.413
413,78548_2021,0.0684931506849315,1.3783783783783783,0.41
414,78603_2018,0.008695652173913044,1.086021505376344,0.373
415,78603_2019,0.012861736334405145,1.3924050632911393,0.371
416,78603_2020,0.009389671361502348,1.0576923076923077,0.40299999999999997
417,78603_2021,0.01485148514851485,1.2075471698113207,0.38
418,78629_2018,0.13901345291479822,1.75,0.574
419,78629_2020,0.09815950920245399,2.5849056603773586,0.444
420,78756_2019,0.024,1.8035714285714286,0.28800000000000003
421,78756_2020,0.014598540145985401,1.5,0.284
422,78813_2018,0.08018867924528301,1.7333333333333334,0.498
423,78813_2019,0.06910569105691057,2.5789473684210527,0.466
424,79109_2018,0.05970149253731343,1.4210526315789473,0.396
425,79109_2019,0.10738255033557047,1.5,0.37799999999999995
426,79109_2020,0.11396011396011396,1.8923076923076922,0.461
427,79109_2021,0.06321839080459771,1.5813953488372092,0.35200000000000004
428,79150_2018,0.038834951456310676,1.4489795918367347,0.38
429,79150_2019,0.00847457627118644,1.3389830508474576,0.309
430,79150_2020,0.03389830508474576,1.4827586206896552,0.33799999999999997
431,79150_2021,0.008064516129032258,1.3333333333333333,0.32799999999999996
432,79192_2018,0.11602209944751381,1.3766233766233766,0.5479999999999999
433,79192_2019,0.07692307692307693,1.7647058823529411,0.434
434,79192_2020,0.10491803278688525,1.75,0.452
435,79192_2021,0.11046511627906977,2.129032258064516,0.5329999999999999
436,79215_2018,0.0633245382585752,1.5822784810126582,0.473
437,79215_2019,0.096045197740113,1.6849315068493151,0.465
438,79215_2020,0.125,2.373134328358209,0.47200000000000003
439,79215_2021,0.049689440993788817,2.1923076923076925,0.435
440,79231_2019,0.006269592476489028,1.4320987654320987,0.331
441,79231_2020,0.023255813953488372,1.3186813186813187,0.396
442,79231_2021,0.013888888888888888,0.8333333333333334,0.282
443,79240_2018,0.04,1.3465346534653466,0.45899999999999996
444,79240_2019,0.017994858611825194,1.625,0.371
445,79240_2020,0.008522727272727272,1.9558823529411764,0.442
446,79240_2021,0.017699115044247787,1.0862068965517242,0.43700000000000006
447,79334_2018,0.03389830508474576,1.3225806451612903,0.408
448,79334_2019,0.02857142857142857,1.6666666666666667,0.344
449,79365_2019,0.0867579908675799,1.7906976744186047,0.445
450,79365_2020,0.08144796380090498,1.5686274509803921,0.426
451,79365_2021,0.1590909090909091,1.3,0.534
452,79402_2018,0.024844720496894408,1.180722891566265,0.36200000000000004
453,79402_2019,0.027439024390243903,1.5263157894736843,0.355
454,79402_2020,0.02287581699346405,1.2337662337662338,0.401
455,79402_2021,0.011428571428571429,1.4583333333333333,0.257
456,79456_2018,0.007936507936507936,0.5609756097560976,0.433
457,79456_2019,0.009174311926605505,0.7222222222222222,0.315
458,79456_2020,0.0,0.864406779661017,0.363
459,79456_2021,0.0,1.2083333333333333,0.306
460,79608_2018,0.05741626794258373,1.9473684210526316,0.563
461,79608_2019,0.020618556701030927,1.6666666666666667,0.41200000000000003
462,79608_2020,0.02857142857142857,2.2033898305084745,0.413
